   0.000000000000000 	    0.000236129328870 
   0.000008900258775 	    0.000235929781599 
   0.000017789744657 	    0.000235331756510 
   0.000026657669834 	    0.000234337095203 
   0.000035493216887 	    0.000232948838792 
   0.000044285524559 	    0.000231171186649 
   0.000053023674172 	    0.000229009440741 
   0.000061696676852 	    0.000226469937521 
   0.000070293461685 	    0.000223559969705 
   0.000078802864828 	    0.000220287700512 
   0.000087213619529 	    0.000216662073083 
   0.000095514346889 	    0.000212692717819 
   0.000103693546958 	    0.000208389860245 
   0.000111739589487 	    0.000203764231887 
   0.000119640702991 	    0.000198826986418 
   0.000127384959562 	    0.000193589623059 
   0.000134960250286 	    0.000188063918592 
   0.000142354240671 	    0.000182261867158 
   0.000149554284207 	    0.000176195618943 
   0.000156547247818 	    0.000169877380538 
   0.000163319248781 	    0.000163319248781 
   0.000169877380538 	    0.000156547247818 
   0.000176195618943 	    0.000149554284207 
   0.000182261867158 	    0.000142354240671 
   0.000188063918592 	    0.000134960250286 
   0.000193589623059 	    0.000127384959562 
   0.000198826986418 	    0.000119640702991 
   0.000203764231887 	    0.000111739589487 
   0.000208389860245 	    0.000103693546958 
   0.000212692717819 	    0.000095514346889 
   0.000216662073083 	    0.000087213619529 
   0.000220287700512 	    0.000078802864828 
   0.000223559969705 	    0.000070293461685 
   0.000226469937521 	    0.000061696676852 
   0.000229009440741 	    0.000053023674172 
   0.000231171186649 	    0.000044285524559 
   0.000232948838792 	    0.000035493216887 
   0.000234337095203 	    0.000026657669834 
   0.000235331756510 	    0.000017789744657 
   0.000235929781599 	    0.000008900258775 
   0.000236129328870 	    0.000000000000000 
   0.000000000000000 	    0.000236406134089 
   0.000008963792342 	    0.000236205063602 
   0.000017915714795 	    0.000235602558863 
   0.000026843913766 	    0.000234600729520 
   0.000035736567972 	    0.000233203056942 
   0.000044581903908 	    0.000231414343411 
   0.000053368210568 	    0.000229240643401 
   0.000062083853243 	    0.000226689179222 
   0.000070717286351 	    0.000223768243682 
   0.000079257065316 	    0.000220487092702 
   0.000087691857619 	    0.000216855830899 
   0.000096010453301 	    0.000212885293066 
   0.000104201775298 	    0.000208586924133 
   0.000112254890198 	    0.000203972659598 
   0.000120159020249 	    0.000199054807311 
   0.000127903557802 	    0.000193845929439 
   0.000135478083874 	    0.000188358719641 
   0.000142872393153 	    0.000182605863679 
   0.000150076528122 	    0.000176599861836 
   0.000157080826423 	    0.000170352787213 
   0.000163875884414 	    0.000163875884414 
   0.000170352787213 	    0.000157080826423 
   0.000176599861836 	    0.000150076528122 
   0.000182605863679 	    0.000142872393153 
   0.000188358719641 	    0.000135478083874 
   0.000193845929439 	    0.000127903557802 
   0.000199054807311 	    0.000120159020249 
   0.000203972659598 	    0.000112254890198 
   0.000208586924133 	    0.000104201775298 
   0.000212885293066 	    0.000096010453301 
   0.000216855830899 	    0.000087691857619 
